Főváros / megye;Település;Szavazókör;Szavazókör címe;Szélességi fok; Hosszúsági fok
BUDAPEST;Budapest XV. ker.;29;Budapest, Kolozsvár u. 1, 1155 Hungary;47,5406737;19,1201823
BUDAPEST;Budapest XV. ker.;30;Budapest, Pestújhelyi út 38, 1158 Hungary;47,5372404;19,1266919
BUDAPEST;Budapest XV. ker.;31;Budapest, Kolozsvár u. 1, 1155 Hungary;47,5406737;19,1201823
BUDAPEST;Budapest XV. ker.;32;Budapest, Nádastó park 1, 1156 Hungary;47,5455463;19,1358172
BUDAPEST;Budapest XV. ker.;33;Budapest, Nádastó park 1, 1156 Hungary;47,5455463;19,1358172
BUDAPEST;Budapest XV. ker.;34;Budapest, Tóth István u. 100, 1155 Hungary;47,5405814;19,1133652
BUDAPEST;Budapest XV. ker.;35;Budapest, Tóth István u. 100, 1155 Hungary;47,5405814;19,1133652
BUDAPEST;Budapest XV. ker.;36;Budapest, Pestújhelyi út 38, 1158 Hungary;47,5372404;19,1266919
BUDAPEST;Budapest XV. ker.;37;Budapest, Pestújhelyi út 38, 1158 Hungary;47,5372404;19,1266919
BUDAPEST;Budapest XV. ker.;38;Budapest, Szűcs István u. 45, 1158 Hungary;47,533643;19,1222896
BUDAPEST;Budapest XV. ker.;39;Budapest, Pestújhelyi út 38, 1158 Hungary;47,5372404;19,1266919
BUDAPEST;Budapest XV. ker.;40;Budapest, Pattogós u. 6-8, 1156 Hungary;47,542544;19,137369
BUDAPEST;Budapest XV. ker.;41;Budapest, Száraznád u. 4-6, 1156 Hungary;47,5438699;19,1367057
BUDAPEST;Budapest XV. ker.;42;Budapest, Száraznád u. 4-6, 1156 Hungary;47,5438699;19,1367057
BUDAPEST;Budapest XV. ker.;43;Budapest, Nádastó park 2, 1156 Hungary;47,544648;19,135748
BUDAPEST;Budapest XV. ker.;44;Budapest, Pattogós u. 6-8, 1156 Hungary;47,542544;19,137369
BUDAPEST;Budapest XV. ker.;45;Budapest, Nádastó park 2, 1156 Hungary;47,544648;19,135748
BUDAPEST;Budapest XV. ker.;46;Budapest, Kontyfa u. 1, 1156 Hungary;47,5482887;19,136531
BUDAPEST;Budapest XV. ker.;47;Budapest, Kontyfa u. 5, 1156 Hungary;47,547922;19,1381729
BUDAPEST;Budapest XV. ker.;48;Budapest, Kontyfa u. 5, 1156 Hungary;47,547922;19,1381729
BUDAPEST;Budapest XV. ker.;49;Budapest, Bánkút u. 67-69, 1154 Hungary;47,550424;19,132136
BUDAPEST;Budapest XV. ker.;50;Budapest, Kontyfa u. 5, 1156 Hungary;47,547922;19,1381729
BUDAPEST;Budapest XV. ker.;51;Budapest, Kontyfa u. 5, 1156 Hungary;47,547922;19,1381729
BUDAPEST;Budapest XV. ker.;52;Budapest, Hartyán köz 2, 1157 Hungary;47,5440816;19,1426987
BUDAPEST;Budapest XV. ker.;53;Budapest, Hartyán köz 2, 1157 Hungary;47,5440816;19,1426987
BUDAPEST;Budapest XV. ker.;54;Budapest, Hartyán köz 3, 1157 Hungary;47,5431085;19,1429682
BUDAPEST;Budapest XV. ker.;55;Budapest, Szilas park 10, 1152 Hungary;47,5508182;19,1411288
BUDAPEST;Budapest XV. ker.;56;Budapest, Hartyán köz 2, 1157 Hungary;47,5440816;19,1426987
BUDAPEST;Budapest XV. ker.;57;Budapest, Árendás köz 8, 1157 Hungary;47,541696;19,146394
BUDAPEST;Budapest XV. ker.;58;Budapest, Erdőkerülő u. 34, 1157 Hungary;47,5410949;19,1494409
BUDAPEST;Budapest XV. ker.;59;Budapest, Hartyán köz 3, 1157 Hungary;47,5431085;19,1429682
BUDAPEST;Budapest XV. ker.;60;Budapest, Hartyán köz 2, 1157 Hungary;47,5440816;19,1426987
BUDAPEST;Budapest XV. ker.;61;Budapest, Árendás köz 8, 1157 Hungary;47,541696;19,146394
BUDAPEST;Budapest XV. ker.;62;Budapest, Árendás köz 8, 1157 Hungary;47,541696;19,146394
BUDAPEST;Budapest XV. ker.;63;Budapest, Kavicsos köz 4, 1157 Hungary;47,5385725;19,1410708
BUDAPEST;Budapest XV. ker.;64;Budapest, Páskom park 37, 1157 Hungary;47,5386455;19,144737
BUDAPEST;Budapest XV. ker.;65;Budapest, Kavicsos köz 4, 1157 Hungary;47,5385725;19,1410708
BUDAPEST;Budapest XV. ker.;66;Budapest, Kavicsos köz 4, 1157 Hungary;47,5385725;19,1410708
BUDAPEST;Budapest XV. ker.;67;Budapest, Kavicsos köz 4, 1157 Hungary;47,5385725;19,1410708
BUDAPEST;Budapest XV. ker.;68;Budapest, Neptun u. 57, 1158 Hungary;47,5353572;19,1355423
BUDAPEST;Budapest XV. ker.;69;Budapest, Neptun u. 57, 1158 Hungary;47,5353572;19,1355423
BUDAPEST;Budapest XV. ker.;70;Budapest, Molnár Viktor u. 94-96, 1158 Hungary;47,5335221;19,1317461
BUDAPEST;Budapest XV. ker.;71;Budapest, Molnár Viktor u. 94-96, 1158 Hungary;47,5335221;19,1317461
BUDAPEST;Budapest XVI. ker.;1;Budapest, Csömöri út 20, 1161 Hungary;47,5209959;19,15053
BUDAPEST;Budapest XVI. ker.;2;Budapest, Csömöri út 20, 1161 Hungary;47,5209959;19,15053
BUDAPEST;Budapest XVI. ker.;3;Budapest, Csömöri út 20, 1161 Hungary;47,5209959;19,15053
BUDAPEST;Budapest XVI. ker.;4;Budapest, Regele János u. 43-45, 1161 Hungary;47,521954;19,1619311
BUDAPEST;Budapest XVI. ker.;5;Budapest, Csömöri út 20, 1161 Hungary;47,5209959;19,15053
BUDAPEST;Budapest XVI. ker.;6;Budapest, Csömöri út 142, 1161 Hungary;47,5276817;19,1652443
BUDAPEST;Budapest XVI. ker.;7;Budapest, Csömöri út 142, 1161 Hungary;47,5276817;19,1652443
BUDAPEST;Budapest XVI. ker.;8;Budapest, Csömöri út 142, 1161 Hungary;47,5276817;19,1652443
BUDAPEST;Budapest XVI. ker.;9;Budapest, Csömöri út 142, 1161 Hungary;47,5276817;19,1652443
BUDAPEST;Budapest XVI. ker.;10;Budapest, Szent Imre u. 115, 1162 Hungary;47,530435;19,176148
BUDAPEST;Budapest XVI. ker.;11;Budapest, Szent Imre u. 115, 1162 Hungary;47,530435;19,176148
BUDAPEST;Budapest XVI. ker.;12;Budapest, Péterke u. 12, 1162 Hungary;47,5339468;19,1870249
BUDAPEST;Budapest XVI. ker.;13;Budapest, Ida u. 108, 1162 Hungary;47,527631;19,18493
BUDAPEST;Budapest XVI. ker.;14;Budapest, Péterke u. 12, 1162 Hungary;47,5339468;19,1870249
BUDAPEST;Budapest XVI. ker.;15;Budapest, Bekecs u. 62, 1162 Hungary;47,534813;19,205401
BUDAPEST;Budapest XVI. ker.;16;Budapest, Regele János u. 43-45, 1161 Hungary;47,521954;19,1619311
BUDAPEST;Budapest XVI. ker.;17;Budapest, Metró u. 3, 1163 Hungary;47,5161224;19,1724338
BUDAPEST;Budapest XVI. ker.;18;Budapest, Cziráki u. 8-10, 1163 Hungary;47,5065511;19,1584309
BUDAPEST;Budapest XVI. ker.;19;Budapest, Cziráki u. 8-10, 1163 Hungary;47,5065511;19,1584309
BUDAPEST;Budapest XVI. ker.;20;Budapest, Cziráki u. 8-10, 1163 Hungary;47,5065511;19,1584309
BUDAPEST;Budapest XVI. ker.;21;Budapest, Regele János u. 43-45, 1161 Hungary;47,521954;19,1619311
BUDAPEST;Budapest XVI. ker.;22;Budapest, Metró u. 3, 1163 Hungary;47,5161224;19,1724338
BUDAPEST;Budapest XVI. ker.;23;Budapest, Metró u. 3, 1163 Hungary;47,5161224;19,1724338
BUDAPEST;Budapest XVI. ker.;24;Budapest, Sasvár u. 101, 1165 Hungary;47,518164;19,18344
BUDAPEST;Budapest XVI. ker.;25;Budapest, Sasvár u. 101, 1165 Hungary;47,518164;19,18344
BUDAPEST;Budapest XVI. ker.;26;Budapest, Ida u. 108, 1162 Hungary;47,527631;19,18493
BUDAPEST;Budapest XVI. ker.;27;Budapest, Ida u. 108, 1162 Hungary;47,527631;19,18493
BUDAPEST;Budapest XVI. ker.;28;Budapest, Sasvár u. 101, 1165 Hungary;47,518164;19,18344
BUDAPEST;Budapest XVI. ker.;29;Budapest, Sasvár u. 101, 1165 Hungary;47,518164;19,18344
BUDAPEST;Budapest XVI. ker.;30;Budapest, Sasvár u. 101, 1165 Hungary;47,518164;19,18344
BUDAPEST;Budapest XVI. ker.;31;Budapest, Bekecs u. 62, 1162 Hungary;47,534813;19,205401
BUDAPEST;Budapest XVI. ker.;32;Budapest, Bekecs u. 62, 1162 Hungary;47,534813;19,205401
BUDAPEST;Budapest XVI. ker.;33;Budapest, Bekecs u. 62, 1162 Hungary;47,534813;19,205401
BUDAPEST;Budapest XVI. ker.;34;Budapest, Monoki u. 58, 1162 Hungary;47,531838;19,2034932
BUDAPEST;Budapest XVI. ker.;35;Budapest, Monoki u. 58, 1162 Hungary;47,531838;19,2034932
BUDAPEST;Budapest XVI. ker.;36;Budapest, Könyvtár u. 26, 1163 Hungary;47,5123475;19,1741631
BUDAPEST;Budapest XVI. ker.;37;Budapest, Könyvtár u. 26, 1163 Hungary;47,5123475;19,1741631
BUDAPEST;Budapest XVI. ker.;38;Budapest, Sasvár u. 101, 1165 Hungary;47,518164;19,18344
BUDAPEST;Budapest XVI. ker.;39;Budapest, Baross Gábor u. 32, 1165 Hungary;47,5153677;19,1907528
BUDAPEST;Budapest XVI. ker.;40;Budapest, Baross Gábor u. 32, 1165 Hungary;47,5153677;19,1907528
BUDAPEST;Budapest XVI. ker.;41;Budapest, Lándzsa u. 23, 1163 Hungary;47,505468;19,175847
BUDAPEST;Budapest XVI. ker.;42;Budapest, Lándzsa u. 23, 1163 Hungary;47,505468;19,175847
BUDAPEST;Budapest XVI. ker.;43;Budapest, Hősök fasora 30, 1163 Hungary;47,505938;19,1815159
BUDAPEST;Budapest XVI. ker.;44;Budapest, Tiszakömlő u. 29, 1163 Hungary;47,5073677;19,1876953
BUDAPEST;Budapest XVI. ker.;45;Budapest, Hősök fasora 30, 1163 Hungary;47,505938;19,1815159
BUDAPEST;Budapest XVI. ker.;46;Budapest, Tiszakömlő u. 29, 1163 Hungary;47,5073677;19,1876953
BUDAPEST;Budapest XVI. ker.;47;Budapest, Tiszakömlő u. 29, 1163 Hungary;47,5073677;19,1876953
BUDAPEST;Budapest XVI. ker.;48;Budapest, Táncsics u. 7, 1165 Hungary;47,513007;19,2043
BUDAPEST;Budapest XVI. ker.;49;Budapest, Táncsics u. 7, 1165 Hungary;47,513007;19,2043
BUDAPEST;Budapest XVI. ker.;50;Budapest, Táncsics u. 7, 1165 Hungary;47,513007;19,2043
BUDAPEST;Budapest XVI. ker.;51;Budapest, Tiszakömlő u. 29, 1163 Hungary;47,5073677;19,1876953
BUDAPEST;Budapest XVI. ker.;52;Budapest, Táncsics u. 7, 1165 Hungary;47,513007;19,2043
BUDAPEST;Budapest XVI. ker.;53;Budapest, Táncsics u. 7, 1165 Hungary;47,513007;19,2043
BUDAPEST;Budapest XVI. ker.;54;Budapest, Táncsics u. 7, 1165 Hungary;47,513007;19,2043
BUDAPEST;Budapest XVI. ker.;55;Budapest, Táncsics u. 7, 1165 Hungary;47,513007;19,2043
BUDAPEST;Budapest XVI. ker.;56;Budapest, Ostoros út 6, 1164 Hungary;47,521292;19,216536
BUDAPEST;Budapest XVI. ker.;57;Budapest, Ostoros út 6, 1164 Hungary;47,521292;19,216536
BUDAPEST;Budapest XVI. ker.;58;Budapest, Rádió u. 38, 1164 Hungary;47,5198502;19,2265802
BUDAPEST;Budapest XVI. ker.;59;Budapest, Rádió u. 38, 1164 Hungary;47,5198502;19,2265802
BUDAPEST;Budapest XVI. ker.;60;Budapest, Rádió u. 38, 1164 Hungary;47,5198502;19,2265802
BUDAPEST;Budapest XVII. ker.;1;Budapest, 525. tér 1, 1173 Hungary;47,481775;19,218525
BUDAPEST;Budapest XVII. ker.;2;Budapest, 525. tér 1, 1173 Hungary;47,481775;19,218525
BUDAPEST;Budapest XVII. ker.;3;Budapest, 525. tér 1, 1173 Hungary;47,481775;19,218525
BUDAPEST;Budapest XVII. ker.;4;Budapest, Lázár deák u. 15-17, 1173 Hungary;47,479408;19,230565
BUDAPEST;Budapest XVII. ker.;5;Budapest, Lázár deák u. 15-17, 1173 Hungary;47,479408;19,230565
BUDAPEST;Budapest XVII. ker.;6;Budapest, Lázár deák u. 15-17, 1173 Hungary;47,479408;19,230565
BUDAPEST;Budapest XVII. ker.;7;Budapest, Újlak u. 110, 1173 Hungary;47,4801479;19,2370811
BUDAPEST;Budapest XVII. ker.;8;Budapest, Újlak u. 110, 1173 Hungary;47,4801479;19,2370811
BUDAPEST;Budapest XVII. ker.;9;Budapest, Újlak u. 110, 1173 Hungary;47,4801479;19,2370811
BUDAPEST;Budapest XVII. ker.;10;Budapest, Újlak u. 110, 1173 Hungary;47,4801479;19,2370811
BUDAPEST;Budapest XVII. ker.;11;Budapest, Pesti út 80, 1173 Hungary;47,482582;19,242849
BUDAPEST;Budapest XVII. ker.;12;Budapest, Pesti út 80, 1173 Hungary;47,482582;19,242849
BUDAPEST;Budapest XVII. ker.;13;Budapest, Újlak u. 110, 1173 Hungary;47,4801479;19,2370811
BUDAPEST;Budapest XVII. ker.;14;Budapest, Újlak u. 110, 1173 Hungary;47,4801479;19,2370811
BUDAPEST;Budapest XVII. ker.;15;Budapest, Akácvirág u. 49, 1173 Hungary;47,4791521;19,2486834
BUDAPEST;Budapest XVII. ker.;16;Budapest, Pesti út 117, 1173 Hungary;47,4811306;19,2482694
BUDAPEST;Budapest XVII. ker.;17;Budapest, Akácvirág u. 49, 1173 Hungary;47,4791521;19,2486834
BUDAPEST;Budapest XVII. ker.;18;Budapest, Pesti út 80, 1173 Hungary;47,482582;19,242849
BUDAPEST;Budapest XVII. ker.;19;Budapest, Pesti út 80, 1173 Hungary;47,482582;19,242849
BUDAPEST;Budapest XVII. ker.;20;Budapest, Ferihegyi út 115, 1173 Hungary;47,475815;19,2543929
BUDAPEST;Budapest XVII. ker.;21;Budapest, Ferihegyi út 115, 1173 Hungary;47,475815;19,2543929
BUDAPEST;Budapest XVII. ker.;22;Budapest, Ferihegyi út 115, 1173 Hungary;47,475815;19,2543929
BUDAPEST;Budapest XVII. ker.;23;Budapest, Ferihegyi út 115, 1173 Hungary;47,475815;19,2543929
BUDAPEST;Budapest XVII. ker.;24;Budapest, Kép utca 4, 1174 Hungary;47,467732;19,2423591
BUDAPEST;Budapest XVII. ker.;25;Budapest, Kép utca 4, 1174 Hungary;47,467732;19,2423591
BUDAPEST;Budapest XVII. ker.;26;Budapest, Újlak u. 110, 1173 Hungary;47,4801479;19,2370811
BUDAPEST;Budapest XVII. ker.;27;Budapest, Ferihegyi út 115, 1173 Hungary;47,475815;19,2543929
BUDAPEST;Budapest XVII. ker.;28;Budapest, Ferihegyi út 115, 1173 Hungary;47,475815;19,2543929
BUDAPEST;Budapest XVII. ker.;29;Budapest, Kép utca 4, 1174 Hungary;47,467732;19,2423591
BUDAPEST;Budapest XVII. ker.;30;Budapest, Kép utca 4, 1174 Hungary;47,467732;19,2423591
BUDAPEST;Budapest XVII. ker.;31;Budapest, Kép utca 14, 1174 Hungary;47,4656388;19,2404455
BUDAPEST;Budapest XVII. ker.;32;Budapest, Kép utca 14, 1174 Hungary;47,4656388;19,2404455
BUDAPEST;Budapest XVII. ker.;33;Budapest, Kép utca 14, 1174 Hungary;47,4656388;19,2404455
BUDAPEST;Budapest XVII. ker.;34;Budapest, Kép utca 14, 1174 Hungary;47,4656388;19,2404455
BUDAPEST;Budapest XVII. ker.;35;Budapest, Kép utca 14, 1174 Hungary;47,4656388;19,2404455
BUDAPEST;Budapest XVII. ker.;36;Budapest, Ferihegyi út 115, 1173 Hungary;47,475815;19,2543929
BUDAPEST;Budapest XVII. ker.;37;Budapest, Csabai út 20, 1173 Hungary;47,4801935;19,2628822
BUDAPEST;Budapest XVII. ker.;38;Budapest, Csabai út 20, 1173 Hungary;47,4801935;19,2628822
BUDAPEST;Budapest XVII. ker.;39;Budapest, Sági u. 5, 1173 Hungary;47,4748236;19,2744988
BUDAPEST;Budapest XVII. ker.;40;Budapest, Sági u. 5, 1173 Hungary;47,4748236;19,2744988
BUDAPEST;Budapest XVII. ker.;41;Budapest, Sisakos sáska u. 3, 1171 Hungary;47,470705;19,291836
BUDAPEST;Budapest XVII. ker.;42;Budapest, Sisakos sáska u. 3, 1171 Hungary;47,470705;19,291836
BUDAPEST;Budapest XVII. ker.;43;Budapest, Rezgő u. 15, 1171 Hungary;47,4591308;19,2965407
BUDAPEST;Budapest XVII. ker.;44;Budapest, Erzsébet krt. 56, 1171 Hungary;47,464005;19,304061
BUDAPEST;Budapest XVII. ker.;45;Budapest, Sisakos sáska u. 3, 1171 Hungary;47,470705;19,291836
BUDAPEST;Budapest XVII. ker.;46;Budapest, Rákoskert sgrt. 66, 1171 Hungary;47,4599932;19,3061627
BUDAPEST;Budapest XVII. ker.;47;Budapest, Rákoskert sgrt. 66, 1171 Hungary;47,4599932;19,3061627
BUDAPEST;Budapest XVII. ker.;48;Budapest, Rákoskert sgrt. 66, 1171 Hungary;47,4599932;19,3061627
BUDAPEST;Budapest XVII. ker.;49;Budapest, Erzsébet krt. 56, 1171 Hungary;47,464005;19,304061
BUDAPEST;Budapest XVII. ker.;50;Budapest, Sisakos sáska u. 3, 1171 Hungary;47,470705;19,291836
BUDAPEST;Budapest XVII. ker.;51;Budapest, Sport tér 4, 1171 Hungary;47,4767302;19,297091
BUDAPEST;Budapest XVII. ker.;52;Budapest, Sisakos sáska u. 3, 1171 Hungary;47,470705;19,291836
BUDAPEST;Budapest XVII. ker.;53;Budapest, Anna u. 26, 1171 Hungary;47,4824224;19,281859
BUDAPEST;Budapest XVII. ker.;54;Budapest, Szabadság sgrt. 32, 1171 Hungary;47,4814979;19,275282
BUDAPEST;Budapest XVII. ker.;55;Budapest, Szabadság sgrt. 32, 1171 Hungary;47,4814979;19,275282
BUDAPEST;Budapest XVII. ker.;56;Budapest, Szabadság sgrt. 32, 1171 Hungary;47,4814979;19,275282
BUDAPEST;Budapest XVII. ker.;57;Budapest, Anna u. 26, 1171 Hungary;47,4824224;19,281859
BUDAPEST;Budapest XVII. ker.;58;Budapest, Sport tér 4, 1171 Hungary;47,4767302;19,297091
BUDAPEST;Budapest XVII. ker.;59;Budapest, Szánthó Géza u. 60, 1171 Hungary;47,4881381;19,2948903
BUDAPEST;Budapest XVII. ker.;60;Budapest, Szánthó Géza u. 60, 1171 Hungary;47,4881381;19,2948903
BUDAPEST;Budapest XVII. ker.;61;Budapest, Szánthó Géza u. 60, 1171 Hungary;47,4881381;19,2948903
BUDAPEST;Budapest XVII. ker.;62;Budapest, Diadal u. 43-49, 1172 Hungary;47,49475;19,273525
BUDAPEST;Budapest XVII. ker.;63;Budapest, Diadal u. 43-49, 1172 Hungary;47,49475;19,273525
BUDAPEST;Budapest XVII. ker.;64;Budapest, Diadal u. 43-49, 1172 Hungary;47,49475;19,273525
BUDAPEST;Budapest XVII. ker.;65;Budapest, Naplás út 60, 1172 Hungary;47,496053;19,2738489
BUDAPEST;Budapest XVII. ker.;66;Budapest, Diadal u. 43-49, 1172 Hungary;47,49475;19,273525
BUDAPEST;Budapest XVII. ker.;67;Budapest, Diadal u. 43-49, 1172 Hungary;47,49475;19,273525
BUDAPEST;Budapest XVII. ker.;68;Budapest, Naplás út 60, 1172 Hungary;47,496053;19,2738489
BUDAPEST;Budapest XVII. ker.;69;Budapest, Naplás út 60, 1172 Hungary;47,496053;19,2738489
BUDAPEST;Budapest XVII. ker.;70;Budapest, Naplás út 60, 1172 Hungary;47,496053;19,2738489
BUDAPEST;Budapest XVII. ker.;71;Budapest, Hősök tere 19, 1172 Hungary;47,490349;19,2607
BUDAPEST;Budapest XVII. ker.;72;Budapest, Hősök tere 19, 1172 Hungary;47,490349;19,2607
BUDAPEST;Budapest XVII. ker.;73;Budapest, Hősök tere 19, 1172 Hungary;47,490349;19,2607
BUDAPEST;Budapest XVII. ker.;74;Budapest, Hősök tere 19, 1172 Hungary;47,490349;19,2607
BUDAPEST;Budapest XVII. ker.;75;Budapest, Heltai tér 1, 1172 Hungary;47,4895998;19,2496613
BUDAPEST;Budapest XVIII. ker.;1;Budapest, Vajk u. 16-20, 1183 Hungary;47,459241;19,186051
BUDAPEST;Budapest XVIII. ker.;2;Budapest, Vajk u. 16-20, 1183 Hungary;47,459241;19,186051
BUDAPEST;Budapest XVIII. ker.;3;Budapest, Vajk u. 16-20, 1183 Hungary;47,459241;19,186051
BUDAPEST;Budapest XVIII. ker.;4;Budapest, Martinovics tér 13, 1183 Hungary;47,456575;19,1954047
BUDAPEST;Budapest XVIII. ker.;5;Budapest, Bajcsy-Zsilinszky út 74, 1185 Hungary;47,439769;19,211708
BUDAPEST;Budapest XVIII. ker.;6;Budapest, Lakatos út 30, 1184 Hungary;47,450855;19,1721049
BUDAPEST;Budapest XVIII. ker.;7;Budapest, Lakatos út 30, 1184 Hungary;47,450855;19,1721049
BUDAPEST;Budapest XVIII. ker.;8;Budapest, Lakatos út 30, 1184 Hungary;47,450855;19,1721049
BUDAPEST;Budapest XVIII. ker.;9;Budapest, Lakatos út 30, 1184 Hungary;47,450855;19,1721049
BUDAPEST;Budapest XVIII. ker.;10;Budapest, Gyöngyvirág u. 41, 1183 Hungary;47,4513353;19,1844272
BUDAPEST;Budapest XVIII. ker.;11;Budapest, Kossuth Lajos tér 2, 1183 Hungary;47,4448852;19,179618
BUDAPEST;Budapest XVIII. ker.;12;Budapest, Kosztolányi Dezső u. 28, 1183 Hungary;47,449716;19,192378
BUDAPEST;Budapest XVIII. ker.;13;Budapest, Gulner Gyula u. 2, 1183 Hungary;47,4397096;19,1891023
BUDAPEST;Budapest XVIII. ker.;14;Budapest, Kosztolányi Dezső u. 28, 1183 Hungary;47,449716;19,192378
BUDAPEST;Budapest XVIII. ker.;15;Budapest, Gulner Gyula u. 2, 1183 Hungary;47,4397096;19,1891023
BUDAPEST;Budapest XVIII. ker.;16;Budapest, Gulner Gyula u. 2, 1183 Hungary;47,4397096;19,1891023
BUDAPEST;Budapest XVIII. ker.;17;Budapest, Gulner Gyula u. 2, 1183 Hungary;47,4397096;19,1891023
BUDAPEST;Budapest XVIII. ker.;18;Budapest, Fülek u. 4, 1185 Hungary;47,4370795;19,211271
BUDAPEST;Budapest XVIII. ker.;19;Budapest, Fülek u. 4, 1185 Hungary;47,4370795;19,211271
BUDAPEST;Budapest XVIII. ker.;20;Budapest, Kassa u. 173, 1185 Hungary;47,4311288;19,2180999
BUDAPEST;Budapest XVIII. ker.;21;Budapest, Kassa u. 173, 1185 Hungary;47,4311288;19,2180999
BUDAPEST;Budapest XVIII. ker.;22;Budapest, Barcika tér 8, 1185 Hungary;47,4280579;19,2272248
BUDAPEST;Budapest XVIII. ker.;23;Budapest, Barcika tér 8, 1185 Hungary;47,4280579;19,2272248
BUDAPEST;Budapest XVIII. ker.;24;Budapest, Üllői út 380, 1184 Hungary;47,446034;19,172373
BUDAPEST;Budapest XVIII. ker.;25;Budapest, Üllői út 380, 1184 Hungary;47,446034;19,172373
BUDAPEST;Budapest XVIII. ker.;26;Budapest, Üllői út 380, 1184 Hungary;47,446034;19,172373
BUDAPEST;Budapest XVIII. ker.;27;Budapest, Reviczky Gyula u. 52-56, 1181 Hungary;47,445377;19,1658025
BUDAPEST;Budapest XVIII. ker.;28;Budapest, Reviczky Gyula u. 52-56, 1181 Hungary;47,445377;19,1658025
BUDAPEST;Budapest XVIII. ker.;29;Budapest, Kondor Béla stny. 7, 1181 Hungary;47,4397329;19,167585
BUDAPEST;Budapest XVIII. ker.;30;Budapest, Kondor Béla stny. 7, 1181 Hungary;47,4397329;19,167585
BUDAPEST;Budapest XVIII. ker.;31;Budapest, Kondor Béla stny. 7, 1181 Hungary;47,4397329;19,167585
BUDAPEST;Budapest XVIII. ker.;32;Budapest, Kondor Béla stny. 7, 1181 Hungary;47,4397329;19,167585
BUDAPEST;Budapest XVIII. ker.;33;Budapest, Kondor Béla stny. 7, 1181 Hungary;47,4397329;19,167585
BUDAPEST;Budapest XVIII. ker.;34;Budapest, Kondor Béla stny. 10, 1181 Hungary;47,438079;19,1664679
BUDAPEST;Budapest XVIII. ker.;35;Budapest, Kondor Béla stny. 10, 1181 Hungary;47,438079;19,1664679
BUDAPEST;Budapest XVIII. ker.;36;Budapest, Kondor Béla stny. 10, 1181 Hungary;47,438079;19,1664679
BUDAPEST;Budapest XVIII. ker.;37;Budapest, Kondor Béla stny. 10, 1181 Hungary;47,438079;19,1664679
BUDAPEST;Budapest XVIII. ker.;38;Budapest, Kondor Béla stny. 10, 1181 Hungary;47,438079;19,1664679
BUDAPEST;Budapest XVIII. ker.;39;Budapest, Kondor Béla stny. 10, 1181 Hungary;47,438079;19,1664679
BUDAPEST;Budapest XVIII. ker.;40;Budapest, Darus u. 3, 1181 Hungary;47,4348828;19,1720633
BUDAPEST;Budapest XVIII. ker.;41;Budapest, Darus u. 3, 1181 Hungary;47,4348828;19,1720633
BUDAPEST;Budapest XVIII. ker.;42;Budapest, Vándor Sándor u. 7, 1181 Hungary;47,4339299;19,169534
BUDAPEST;Budapest XVIII. ker.;43;Budapest, Tövishát u. 8, 1186 Hungary;47,428748;19,1757515
BUDAPEST;Budapest XVIII. ker.;44;Budapest, Tövishát u. 8, 1186 Hungary;47,428748;19,1757515
BUDAPEST;Budapest XVIII. ker.;45;Budapest, Városház u. 1, 1181 Hungary;47,4423685;19,1794812
BUDAPEST;Budapest XVIII. ker.;46;Budapest, Wlassics Gyula u. 69, 1181 Hungary;47,4386547;19,1810372
BUDAPEST;Budapest XVIII. ker.;47;Budapest, Petőfi u. 5, 1181 Hungary;47,4392242;19,1842586
BUDAPEST;Budapest XVIII. ker.;48;Budapest, Wlassics Gyula u. 69, 1181 Hungary;47,4386547;19,1810372
BUDAPEST;Budapest XVIII. ker.;49;Budapest, Wlassics Gyula u. 69, 1181 Hungary;47,4386547;19,1810372
BUDAPEST;Budapest XVIII. ker.;50;Budapest, Petőfi u. 5, 1181 Hungary;47,4392242;19,1842586
BUDAPEST;Budapest XVIII. ker.;51;Budapest, Dráva u. 34, 1182 Hungary;47,4305707;19,1887834
BUDAPEST;Budapest XVIII. ker.;52;Budapest, Brassó u. 1, 1182 Hungary;47,4280158;19,2045429
BUDAPEST;Budapest XVIII. ker.;53;Budapest, Marosvásárhely u. 6, 1182 Hungary;47,429607;19,2144153
BUDAPEST;Budapest XVIII. ker.;54;Budapest, Brassó u. 1, 1182 Hungary;47,4280158;19,2045429
BUDAPEST;Budapest XVIII. ker.;55;Budapest, Brassó u. 1, 1182 Hungary;47,4280158;19,2045429
BUDAPEST;Budapest XVIII. ker.;56;Budapest, Halomi út 113a, 1182 Hungary;47,4195195;19,2162392
BUDAPEST;Budapest XVIII. ker.;57;Budapest, Kandó tér 1, 1182 Hungary;47,4207975;19,217954
BUDAPEST;Budapest XVIII. ker.;58;Budapest, Kandó tér 1, 1182 Hungary;47,4207975;19,217954
BUDAPEST;Budapest XVIII. ker.;59;Budapest, Kandó tér 1, 1182 Hungary;47,4207975;19,217954
BUDAPEST;Budapest XVIII. ker.;60;Budapest, Kandó tér 1, 1182 Hungary;47,4207975;19,217954
BUDAPEST;Budapest XVIII. ker.;61;Budapest, Bükk u. 8, 1188 Hungary;47,411554;19,203631
BUDAPEST;Budapest XVIII. ker.;62;Budapest, Nemes u. 56, 1188 Hungary;47,4088698;19,1935559
BUDAPEST;Budapest XVIII. ker.;63;Budapest, Nemes u. 56, 1188 Hungary;47,4088698;19,1935559
